YEAR(ORIGINATION_TS),MONTHNAME(ORIGINATION_TS),STATE_CD,PRODUCT_CD,Customer Channel,CUSTOMER_TYPE,CNT
2026,Apr,CA,PDL,DIGITAL,NON_NEW,18224
2026,Apr,CA,PDL,DIGITAL,,0
2026,Apr,CA,PDL,PHYSICAL,NEW,1648
2026,Apr,CA,PDL,PHYSICAL,NON_NEW,55047
2026,Apr,CA,PDL,PHYSICAL,,0
2026,Apr,CA,PDL,UNKNOWN,NEW,-10
2026,Apr,CA,PDL,UNKNOWN,NON_NEW,0
2026,Apr,CA,PDL,UNKNOWN,,-1
2026,Apr,CA,PDL,,NON_NEW,0
2026,Apr,CA,PDL,,,0
2026,Apr,CO,ILP,DIGITAL,NEW,0
2026,Apr,CO,ILP,DIGITAL,NON_NEW,0
2026,Apr,CO,ILP,DIGITAL,,0
2026,Apr,CO,ILP,PHYSICAL,NEW,0
2026,Apr,CO,ILP,PHYSICAL,NON_NEW,0
2026,Apr,CO,ILP,PHYSICAL,,0
2026,Apr,CO,ILP,UNKNOWN,,0
2026,Apr,CO,ILP,,NEW,0
2026,Apr,CO,PDL,DIGITAL,NON_NEW,0
2026,Apr,CO,PDL,PHYSICAL,NON_NEW,0
2026,Apr,DE,ILP,DIGITAL,NEW,68
2026,Apr,DE,ILP,DIGITAL,NON_NEW,88
2026,Apr,DE,ILP,DIGITAL,,0
2026,Apr,DE,ILP,PHYSICAL,NEW,90
2026,Apr,DE,ILP,PHYSICAL,NON_NEW,193
2026,Apr,DE,ILP,PHYSICAL,,0
2026,Apr,DE,ILP,UNKNOWN,NEW,-1
2026,Apr,DE,ILP,UNKNOWN,,0
2026,Apr,FL,ILP,DIGITAL,NEW,1438
2026,Apr,FL,ILP,DIGITAL,NON_NEW,6719
2026,Apr,FL,ILP,DIGITAL,,0
2026,Apr,FL,ILP,PHYSICAL,NEW,2263
2026,Apr,FL,ILP,PHYSICAL,NON_NEW,22571
2026,Apr,FL,ILP,PHYSICAL,,0
2026,Apr,FL,ILP,UNKNOWN,NEW,-31
2026,Apr,FL,ILP,UNKNOWN,NON_NEW,0
2026,Apr,FL,ILP,UNKNOWN,,-1
2026,Apr,FL,ILP,,NEW,0
2026,Apr,FL,ILP,,NON_NEW,0
2026,Apr,FL,ILP,,,0
2026,Apr,FL,PDL,DIGITAL,NEW,86
2026,Apr,FL,PDL,DIGITAL,NON_NEW,1894
2026,Apr,FL,PDL,DIGITAL,,0
2026,Apr,FL,PDL,PHYSICAL,NEW,122
2026,Apr,FL,PDL,PHYSICAL,NON_NEW,13611
2026,Apr,FL,PDL,PHYSICAL,,0
2026,Apr,FL,PDL,UNKNOWN,NEW,-1
2026,Apr,FL,PDL,UNKNOWN,NON_NEW,0
2026,Apr,FL,PDL,UNKNOWN,,0
2026,Apr,FL,PDL,,NEW,0
2026,Apr,FL,PDL,,NON_NEW,0
2026,Apr,FL,PDL,,,0
2026,Apr,IA,ILP,PHYSICAL,NON_NEW,0
2026,Apr,IA,PDL,DIGITAL,NEW,106
2026,Apr,IA,PDL,DIGITAL,NON_NEW,1935
2026,Apr,IA,PDL,DIGITAL,,0
2026,Apr,IA,PDL,PHYSICAL,NEW,240
2026,Apr,IA,PDL,PHYSICAL,NON_NEW,7732
2026,Apr,IA,PDL,PHYSICAL,,0
2026,Apr,IA,PDL,UNKNOWN,NEW,-1
2026,Apr,IA,PDL,UNKNOWN,,0
2026,Apr,ID,ILP,DIGITAL,NEW,77
2026,Apr,ID,ILP,DIGITAL,NON_NEW,85
2026,Apr,ID,ILP,DIGITAL,,0
2026,Apr,ID,ILP,PHYSICAL,NEW,26
2026,Apr,ID,ILP,PHYSICAL,NON_NEW,60
2026,Apr,ID,ILP,PHYSICAL,,0
2026,Apr,ID,ILP,UNKNOWN,NEW,0
2026,Apr,ID,ILP,UNKNOWN,,0
2026,Apr,IN,PDL,DIGITAL,NEW,265
2026,Apr,IN,PDL,DIGITAL,NON_NEW,2803
2026,Apr,IN,PDL,DIGITAL,,0
2026,Apr,IN,PDL,PHYSICAL,NEW,397
2026,Apr,IN,PDL,PHYSICAL,NON_NEW,12270
2026,Apr,IN,PDL,PHYSICAL,,0
2026,Apr,IN,PDL,UNKNOWN,NEW,0
2026,Apr,IN,PDL,UNKNOWN,,0
2026,Apr,KS,ILP,DIGITAL,NON_NEW,0
2026,Apr,KS,ILP,PHYSICAL,NON_NEW,0
2026,Apr,KS,PDL,DIGITAL,NEW,0
2026,Apr,KS,PDL,DIGITAL,NON_NEW,0
2026,Apr,KS,PDL,DIGITAL,,0
2026,Apr,KS,PDL,PHYSICAL,NEW,0
2026,Apr,KS,PDL,PHYSICAL,NON_NEW,0
2026,Apr,KS,PDL,PHYSICAL,,0
2026,Apr,KS,PDL,UNKNOWN,,0
2026,Apr,KY,ILP,PHYSICAL,NON_NEW,0
2026,Apr,KY,PDL,DIGITAL,NEW,102
2026,Apr,KY,PDL,DIGITAL,NON_NEW,1015
2026,Apr,KY,PDL,DIGITAL,,0
2026,Apr,KY,PDL,PHYSICAL,NEW,222
2026,Apr,KY,PDL,PHYSICAL,NON_NEW,6735
2026,Apr,KY,PDL,PHYSICAL,,0
2026,Apr,KY,PDL,UNKNOWN,NEW,-1
2026,Apr,KY,PDL,UNKNOWN,,0
2026,Apr,LA,ILP,PHYSICAL,NON_NEW,0
2026,Apr,LA,PDL,DIGITAL,NEW,181
2026,Apr,LA,PDL,DIGITAL,NON_NEW,2208
2026,Apr,LA,PDL,DIGITAL,,0
2026,Apr,LA,PDL,PHYSICAL,NEW,608
2026,Apr,LA,PDL,PHYSICAL,NON_NEW,11749
2026,Apr,LA,PDL,PHYSICAL,,0
2026,Apr,LA,PDL,UNKNOWN,NEW,-2
2026,Apr,LA,PDL,UNKNOWN,NON_NEW,0
2026,Apr,LA,PDL,UNKNOWN,,-1
2026,Apr,MI,ILP,DIGITAL,NON_NEW,0
2026,Apr,MI,ILP,PHYSICAL,NON_NEW,0
2026,Apr,MI,PDL,DIGITAL,NEW,526
2026,Apr,MI,PDL,DIGITAL,NON_NEW,12349
2026,Apr,MI,PDL,DIGITAL,,0
2026,Apr,MI,PDL,PHYSICAL,NEW,1090
2026,Apr,MI,PDL,PHYSICAL,NON_NEW,41354
2026,Apr,MI,PDL,PHYSICAL,,1
2026,Apr,MI,PDL,UNKNOWN,NEW,-7
2026,Apr,MI,PDL,UNKNOWN,NON_NEW,0
2026,Apr,MI,PDL,UNKNOWN,,0
2026,Apr,MO,ILP,DIGITAL,NEW,486
2026,Apr,MO,ILP,DIGITAL,NON_NEW,541
2026,Apr,MO,ILP,DIGITAL,,0
2026,Apr,MO,ILP,PHYSICAL,NEW,417
2026,Apr,MO,ILP,PHYSICAL,NON_NEW,1120
2026,Apr,MO,ILP,PHYSICAL,,0
2026,Apr,MO,ILP,UNKNOWN,NEW,-11
2026,Apr,MO,ILP,UNKNOWN,,-1
2026,Apr,MO,PDL,DIGITAL,NEW,0
2026,Apr,MO,PDL,DIGITAL,NON_NEW,0
2026,Apr,MO,PDL,DIGITAL,,0
2026,Apr,MO,PDL,PHYSICAL,NEW,0
2026,Apr,MO,PDL,PHYSICAL,NON_NEW,0
2026,Apr,MO,PDL,PHYSICAL,,0
2026,Apr,MO,PDL,UNKNOWN,,0
2026,Apr,MS,ILP,DIGITAL,NEW,368
2026,Apr,MS,ILP,DIGITAL,NON_NEW,774
2026,Apr,MS,ILP,DIGITAL,,0
2026,Apr,MS,ILP,PHYSICAL,NEW,740
2026,Apr,MS,ILP,PHYSICAL,NON_NEW,2720
2026,Apr,MS,ILP,PHYSICAL,,0
2026,Apr,MS,ILP,UNKNOWN,NEW,-15
2026,Apr,MS,ILP,UNKNOWN,NON_NEW,0
2026,Apr,MS,ILP,UNKNOWN,,0
2026,Apr,MS,ILP,,NEW,0
2026,Apr,MS,PDL,DIGITAL,NEW,0
2026,Apr,MS,PDL,DIGITAL,NON_NEW,12
2026,Apr,MS,PDL,DIGITAL,,0
2026,Apr,MS,PDL,PHYSICAL,NEW,4
2026,Apr,MS,PDL,PHYSICAL,NON_NEW,97
2026,Apr,MS,PDL,PHYSICAL,,0
2026,Apr,MS,PDL,UNKNOWN,,0
2026,Apr,NC,PDL,PHYSICAL,,0
2026,Apr,NV,ILP,DIGITAL,NEW,157
2026,Apr,NV,ILP,DIGITAL,NON_NEW,182
2026,Apr,NV,ILP,DIGITAL,,0
2026,Apr,NV,ILP,PHYSICAL,NEW,282
2026,Apr,NV,ILP,PHYSICAL,NON_NEW,574
2026,Apr,NV,ILP,PHYSICAL,,0
2026,Apr,NV,ILP,UNKNOWN,NEW,-4
2026,Apr,NV,ILP,UNKNOWN,NON_NEW,0
2026,Apr,NV,ILP,UNKNOWN,,0
2026,Apr,NV,PDL,DIGITAL,NEW,0
2026,Apr,NV,PDL,DIGITAL,NON_NEW,0
2026,Apr,NV,PDL,PHYSICAL,NEW,0
2026,Apr,NV,PDL,PHYSICAL,NON_NEW,0
2026,Apr,NV,PDL,PHYSICAL,,0
2026,Apr,NV,PDL,UNKNOWN,,0
2026,Apr,OH,ILP,DIGITAL,NEW,473
2026,Apr,OH,ILP,DIGITAL,NON_NEW,1855
2026,Apr,OH,ILP,DIGITAL,,0
2026,Apr,OH,ILP,PHYSICAL,NEW,531
2026,Apr,OH,ILP,PHYSICAL,NON_NEW,5069
2026,Apr,OH,ILP,PHYSICAL,,0
2026,Apr,OH,ILP,UNKNOWN,NEW,-5
2026,Apr,OH,ILP,UNKNOWN,NON_NEW,0
2026,Apr,OH,ILP,UNKNOWN,,0
2026,Apr,OH,ILP,,NEW,0
2026,Apr,OH,ILP,,,0
2026,Apr,OH,PDL,DIGITAL,NON_NEW,0
2026,Apr,OH,PDL,PHYSICAL,NON_NEW,0
2026,Apr,OK,ILP,DIGITAL,NEW,248
2026,Apr,OK,ILP,DIGITAL,NON_NEW,819
2026,Apr,OK,ILP,DIGITAL,,0
2026,Apr,OK,ILP,PHYSICAL,NEW,449
2026,Apr,OK,ILP,PHYSICAL,NON_NEW,1857
2026,Apr,OK,ILP,PHYSICAL,,0
2026,Apr,OK,ILP,UNKNOWN,NEW,-4
2026,Apr,OK,ILP,UNKNOWN,,0
2026,Apr,OK,PDL,PHYSICAL,NON_NEW,0
2026,Apr,RI,PDL,DIGITAL,NEW,66
2026,Apr,RI,PDL,DIGITAL,NON_NEW,1104
2026,Apr,RI,PDL,DIGITAL,,0
2026,Apr,RI,PDL,PHYSICAL,NEW,95
2026,Apr,RI,PDL,PHYSICAL,NON_NEW,6202
2026,Apr,RI,PDL,PHYSICAL,,0
2026,Apr,RI,PDL,UNKNOWN,,0
2026,Apr,SC,PDL,DIGITAL,NEW,0
2026,Apr,SC,PDL,DIGITAL,NON_NEW,0
2026,Apr,SC,PDL,PHYSICAL,NEW,0
2026,Apr,SC,PDL,PHYSICAL,NON_NEW,0
2026,Apr,SC,PDL,PHYSICAL,,0
2026,Apr,SC,PDL,UNKNOWN,,0
2026,Apr,SC,PDL,,NON_NEW,0
2026,Apr,TN,ILP,DIGITAL,NON_NEW,0
2026,Apr,TN,ILP,PHYSICAL,NON_NEW,0
2026,Apr,TN,PDL,DIGITAL,NEW,2
2026,Apr,TN,PDL,DIGITAL,NON_NEW,45
2026,Apr,TN,PDL,DIGITAL,,0
2026,Apr,TN,PDL,PHYSICAL,NEW,0
2026,Apr,TN,PDL,PHYSICAL,NON_NEW,156
2026,Apr,TN,PDL,PHYSICAL,,0
2026,Apr,TN,PDL,UNKNOWN,,0
2026,Apr,TN,PDL,,NEW,0
2026,Apr,TN,PDL,,NON_NEW,0
2026,Apr,TN,PDL,,,0
2026,Apr,TX,ILP,DIGITAL,NEW,2398
2026,Apr,TX,ILP,DIGITAL,NON_NEW,3329
2026,Apr,TX,ILP,DIGITAL,,0
2026,Apr,TX,ILP,PHYSICAL,NEW,2734
2026,Apr,TX,ILP,PHYSICAL,NON_NEW,6515
2026,Apr,TX,ILP,PHYSICAL,,0
2026,Apr,TX,ILP,UNKNOWN,NEW,-91
2026,Apr,TX,ILP,UNKNOWN,NON_NEW,-1
2026,Apr,TX,ILP,UNKNOWN,,-3
2026,Apr,TX,PDL,DIGITAL,NEW,45
2026,Apr,TX,PDL,DIGITAL,NON_NEW,396
2026,Apr,TX,PDL,DIGITAL,,0
2026,Apr,TX,PDL,PHYSICAL,NEW,4
2026,Apr,TX,PDL,PHYSICAL,NON_NEW,199
2026,Apr,TX,PDL,PHYSICAL,,0
2026,Apr,TX,PDL,UNKNOWN,NEW,0
2026,Apr,TX,PDL,UNKNOWN,,0
2026,Apr,UT,ILP,DIGITAL,NEW,32
2026,Apr,UT,ILP,DIGITAL,NON_NEW,73
2026,Apr,UT,ILP,DIGITAL,,0
2026,Apr,UT,ILP,PHYSICAL,NEW,0
2026,Apr,UT,ILP,PHYSICAL,NON_NEW,11
2026,Apr,UT,ILP,PHYSICAL,,0
2026,Apr,UT,ILP,UNKNOWN,NEW,0
2026,Apr,UT,ILP,UNKNOWN,,0
2026,Apr,UT,PDL,DIGITAL,NON_NEW,0
2026,Apr,UT,PDL,PHYSICAL,NEW,0
2026,Apr,UT,PDL,PHYSICAL,NON_NEW,0
2026,Apr,WI,ILP,DIGITAL,NEW,219
2026,Apr,WI,ILP,DIGITAL,NON_NEW,376
2026,Apr,WI,ILP,DIGITAL,,0
2026,Apr,WI,ILP,PHYSICAL,NEW,291
2026,Apr,WI,ILP,PHYSICAL,NON_NEW,597
2026,Apr,WI,ILP,PHYSICAL,,0
2026,Apr,WI,ILP,UNKNOWN,NEW,-5
2026,Apr,WI,ILP,UNKNOWN,NON_NEW,0
2026,Apr,WI,ILP,UNKNOWN,,0
2026,Apr,WI,PDL,DIGITAL,NON_NEW,0
2026,Apr,WI,PDL,PHYSICAL,NEW,0
2026,Apr,WI,PDL,PHYSICAL,NON_NEW,0
2026,Apr,WY,ILP,PHYSICAL,NON_NEW,0
2026,Apr,WY,PDL,DIGITAL,NEW,50
2026,Apr,WY,PDL,DIGITAL,NON_NEW,744
2026,Apr,WY,PDL,DIGITAL,,0
2026,Apr,WY,PDL,PHYSICAL,NEW,83
2026,Apr,WY,PDL,PHYSICAL,NON_NEW,2667
2026,Apr,WY,PDL,PHYSICAL,,0
2026,Apr,WY,PDL,UNKNOWN,NON_NEW,0
2026,Apr,WY,PDL,UNKNOWN,,0
2026,Feb,,ILP,PHYSICAL,NEW,0
2026,Feb,,PDL,PHYSICAL,NON_NEW,0
2026,Feb,AL,ILP,DIGITAL,NEW,199
2026,Feb,AL,ILP,DIGITAL,NON_NEW,718
2026,Feb,AL,ILP,DIGITAL,,0
2026,Feb,AL,ILP,PHYSICAL,NEW,739
2026,Feb,AL,ILP,PHYSICAL,NON_NEW,3409
2026,Feb,AL,ILP,PHYSICAL,,0
2026,Feb,AL,ILP,UNKNOWN,NEW,-1
2026,Feb,AL,ILP,UNKNOWN,NON_NEW,-1
2026,Feb,AL,ILP,UNKNOWN,,-2
2026,Feb,AL,PDL,DIGITAL,NEW,0
2026,Feb,AL,PDL,DIGITAL,NON_NEW,0
2026,Feb,AL,PDL,DIGITAL,,0
2026,Feb,AL,PDL,PHYSICAL,NEW,0
2026,Feb,AL,PDL,PHYSICAL,NON_NEW,0
2026,Feb,AL,PDL,PHYSICAL,,0
2026,Feb,AL,PDL,UNKNOWN,,0
2026,Feb,AL,PDL,,NEW,0
2026,Feb,AL,PDL,,NON_NEW,0
2026,Feb,CA,ILP,DIGITAL,NON_NEW,0
2026,Feb,CA,ILP,PHYSICAL,NON_NEW,0
2026,Feb,CA,PDL,DIGITAL,NEW,1078
2026,Feb,CA,PDL,DIGITAL,NON_NEW,16947
2026,Feb,CA,PDL,DIGITAL,,0
2026,Feb,CA,PDL,PHYSICAL,NEW,1418
2026,Feb,CA,PDL,PHYSICAL,NON_NEW,53618
2026,Feb,CA,PDL,PHYSICAL,,0
2026,Feb,CA,PDL,UNKNOWN,NEW,-4
2026,Feb,CA,PDL,UNKNOWN,NON_NEW,-11
2026,Feb,CA,PDL,UNKNOWN,,-8
2026,Feb,CA,PDL,,NEW,0
2026,Feb,CA,PDL,,NON_NEW,0
2026,Feb,CA,PDL,,,0
2026,Feb,CO,ILP,DIGITAL,NEW,0
2026,Feb,CO,ILP,DIGITAL,NON_NEW,0
2026,Feb,CO,ILP,DIGITAL,,0
2026,Feb,CO,ILP,PHYSICAL,NEW,0
2026,Feb,CO,ILP,PHYSICAL,NON_NEW,0
2026,Feb,CO,ILP,PHYSICAL,,0
2026,Feb,CO,ILP,UNKNOWN,,0
2026,Feb,CO,ILP,,NEW,0
2026,Feb,CO,PDL,DIGITAL,NON_NEW,0
2026,Feb,CO,PDL,PHYSICAL,NON_NEW,0
2026,Feb,DE,ILP,DIGITAL,NEW,44
2026,Feb,DE,ILP,DIGITAL,NON_NEW,74
2026,Feb,DE,ILP,DIGITAL,,0
2026,Feb,DE,ILP,PHYSICAL,NEW,49
2026,Feb,DE,ILP,PHYSICAL,NON_NEW,158
2026,Feb,DE,ILP,PHYSICAL,,0
2026,Feb,DE,ILP,UNKNOWN,NEW,0
2026,Feb,DE,ILP,UNKNOWN,NON_NEW,0
2026,Feb,DE,ILP,UNKNOWN,,0
2026,Feb,FL,ILP,DIGITAL,NEW,1122
2026,Feb,FL,ILP,DIGITAL,NON_NEW,5748
2026,Feb,FL,ILP,DIGITAL,,0
2026,Feb,FL,ILP,PHYSICAL,NEW,2053
2026,Feb,FL,ILP,PHYSICAL,NON_NEW,20308
2026,Feb,FL,ILP,PHYSICAL,,0
2026,Feb,FL,ILP,UNKNOWN,NEW,-12
2026,Feb,FL,ILP,UNKNOWN,NON_NEW,-3
2026,Feb,FL,ILP,UNKNOWN,,-5
2026,Feb,FL,ILP,,NEW,0
2026,Feb,FL,ILP,,NON_NEW,0
2026,Feb,FL,ILP,,,0
2026,Feb,FL,PDL,DIGITAL,NEW,72
2026,Feb,FL,PDL,DIGITAL,NON_NEW,1793
2026,Feb,FL,PDL,DIGITAL,,0
2026,Feb,FL,PDL,PHYSICAL,NEW,95
2026,Feb,FL,PDL,PHYSICAL,NON_NEW,13204
2026,Feb,FL,PDL,PHYSICAL,,0
2026,Feb,FL,PDL,UNKNOWN,NEW,-2
2026,Feb,FL,PDL,UNKNOWN,NON_NEW,-3
2026,Feb,FL,PDL,UNKNOWN,,-5
2026,Feb,FL,PDL,,NEW,0
2026,Feb,FL,PDL,,NON_NEW,0
2026,Feb,FL,PDL,,,0
2026,Feb,IA,ILP,PHYSICAL,NON_NEW,0
2026,Feb,IA,PDL,DIGITAL,NEW,97
2026,Feb,IA,PDL,DIGITAL,NON_NEW,1947
2026,Feb,IA,PDL,DIGITAL,,0
2026,Feb,IA,PDL,PHYSICAL,NEW,193
2026,Feb,IA,PDL,PHYSICAL,NON_NEW,7610
2026,Feb,IA,PDL,PHYSICAL,,0
2026,Feb,IA,PDL,UNKNOWN,NEW,-1
2026,Feb,IA,PDL,UNKNOWN,NON_NEW,0
2026,Feb,IA,PDL,UNKNOWN,,-1
2026,Feb,ID,ILP,DIGITAL,NEW,61
2026,Feb,ID,ILP,DIGITAL,NON_NEW,57
2026,Feb,ID,ILP,DIGITAL,,0
2026,Feb,ID,ILP,PHYSICAL,NEW,23
2026,Feb,ID,ILP,PHYSICAL,NON_NEW,43
2026,Feb,ID,ILP,PHYSICAL,,0
2026,Feb,ID,ILP,UNKNOWN,NEW,0
2026,Feb,ID,ILP,UNKNOWN,,0
2026,Feb,IN,PDL,DIGITAL,NEW,193
2026,Feb,IN,PDL,DIGITAL,NON_NEW,2562
2026,Feb,IN,PDL,DIGITAL,,0
2026,Feb,IN,PDL,PHYSICAL,NEW,327
2026,Feb,IN,PDL,PHYSICAL,NON_NEW,11735
2026,Feb,IN,PDL,PHYSICAL,,0
2026,Feb,IN,PDL,UNKNOWN,NEW,1
2026,Feb,IN,PDL,UNKNOWN,NON_NEW,-1
2026,Feb,IN,PDL,UNKNOWN,,-1
2026,Feb,KS,ILP,DIGITAL,NON_NEW,0
2026,Feb,KS,ILP,PHYSICAL,NON_NEW,0
2026,Feb,KS,PDL,DIGITAL,NEW,0
2026,Feb,KS,PDL,DIGITAL,NON_NEW,0
2026,Feb,KS,PDL,DIGITAL,,0
2026,Feb,KS,PDL,PHYSICAL,NEW,0
2026,Feb,KS,PDL,PHYSICAL,NON_NEW,0
2026,Feb,KS,PDL,PHYSICAL,,0
2026,Feb,KS,PDL,UNKNOWN,,0
2026,Feb,KY,ILP,PHYSICAL,NON_NEW,0
2026,Feb,KY,PDL,DIGITAL,NEW,65
2026,Feb,KY,PDL,DIGITAL,NON_NEW,933
2026,Feb,KY,PDL,DIGITAL,,0
2026,Feb,KY,PDL,PHYSICAL,NEW,142
2026,Feb,KY,PDL,PHYSICAL,NON_NEW,6637
2026,Feb,KY,PDL,PHYSICAL,,0
2026,Feb,KY,PDL,UNKNOWN,NEW,-1
2026,Feb,KY,PDL,UNKNOWN,NON_NEW,0
2026,Feb,KY,PDL,UNKNOWN,,-1
2026,Feb,LA,ILP,PHYSICAL,NON_NEW,0
2026,Feb,LA,PDL,DIGITAL,NEW,137
2026,Feb,LA,PDL,DIGITAL,NON_NEW,2182
2026,Feb,LA,PDL,DIGITAL,,0
2026,Feb,LA,PDL,PHYSICAL,NEW,412
2026,Feb,LA,PDL,PHYSICAL,NON_NEW,11184
2026,Feb,LA,PDL,PHYSICAL,,0
2026,Feb,LA,PDL,UNKNOWN,NEW,-4
2026,Feb,LA,PDL,UNKNOWN,NON_NEW,-3
2026,Feb,LA,PDL,UNKNOWN,,-1
2026,Feb,MI,ILP,DIGITAL,NON_NEW,0
2026,Feb,MI,ILP,PHYSICAL,NON_NEW,0
2026,Feb,MI,PDL,DIGITAL,NEW,488
2026,Feb,MI,PDL,DIGITAL,NON_NEW,11727
2026,Feb,MI,PDL,DIGITAL,,0
2026,Feb,MI,PDL,PHYSICAL,NEW,974
2026,Feb,MI,PDL,PHYSICAL,NON_NEW,39686
2026,Feb,MI,PDL,PHYSICAL,,0
2026,Feb,MI,PDL,UNKNOWN,NEW,-3
2026,Feb,MI,PDL,UNKNOWN,NON_NEW,-6
2026,Feb,MI,PDL,UNKNOWN,,-5
2026,Feb,MO,ILP,DIGITAL,NEW,250
2026,Feb,MO,ILP,DIGITAL,NON_NEW,463
2026,Feb,MO,ILP,DIGITAL,,0
2026,Feb,MO,ILP,PHYSICAL,NEW,331
2026,Feb,MO,ILP,PHYSICAL,NON_NEW,835
2026,Feb,MO,ILP,PHYSICAL,,0
2026,Feb,MO,ILP,UNKNOWN,NEW,0
2026,Feb,MO,ILP,UNKNOWN,NON_NEW,0
2026,Feb,MO,ILP,UNKNOWN,,-5
2026,Feb,MO,ILP,,NON_NEW,0
2026,Feb,MO,PDL,DIGITAL,NEW,0
2026,Feb,MO,PDL,DIGITAL,NON_NEW,0
2026,Feb,MO,PDL,DIGITAL,,0
2026,Feb,MO,PDL,PHYSICAL,NEW,0
2026,Feb,MO,PDL,PHYSICAL,NON_NEW,0
2026,Feb,MO,PDL,PHYSICAL,,0
2026,Feb,MO,PDL,UNKNOWN,,0
2026,Feb,MS,ILP,DIGITAL,NEW,240
2026,Feb,MS,ILP,DIGITAL,NON_NEW,609
2026,Feb,MS,ILP,DIGITAL,,0
2026,Feb,MS,ILP,PHYSICAL,NEW,592
2026,Feb,MS,ILP,PHYSICAL,NON_NEW,2230
2026,Feb,MS,ILP,PHYSICAL,,0
2026,Feb,MS,ILP,UNKNOWN,NEW,-5
2026,Feb,MS,ILP,UNKNOWN,NON_NEW,-1
2026,Feb,MS,ILP,UNKNOWN,,-4
2026,Feb,MS,ILP,,NEW,0
2026,Feb,MS,ILP,,NON_NEW,0
2026,Feb,MS,PDL,DIGITAL,NEW,0
2026,Feb,MS,PDL,DIGITAL,NON_NEW,12
2026,Feb,MS,PDL,DIGITAL,,0
2026,Feb,MS,PDL,PHYSICAL,NEW,1
2026,Feb,MS,PDL,PHYSICAL,NON_NEW,101
2026,Feb,MS,PDL,PHYSICAL,,0
2026,Feb,MS,PDL,UNKNOWN,NON_NEW,0
2026,Feb,MS,PDL,UNKNOWN,,0
2026,Feb,NC,PDL,PHYSICAL,,0
2026,Feb,NV,ILP,DIGITAL,NEW,74
2026,Feb,NV,ILP,DIGITAL,NON_NEW,157
2026,Feb,NV,ILP,DIGITAL,,0
2026,Feb,NV,ILP,PHYSICAL,NEW,192
2026,Feb,NV,ILP,PHYSICAL,NON_NEW,461
2026,Feb,NV,ILP,PHYSICAL,,0
2026,Feb,NV,ILP,UNKNOWN,NEW,-1
2026,Feb,NV,ILP,UNKNOWN,NON_NEW,-2
2026,Feb,NV,ILP,UNKNOWN,,-3
2026,Feb,NV,ILP,,NEW,0
2026,Feb,NV,PDL,DIGITAL,NEW,0
2026,Feb,NV,PDL,DIGITAL,NON_NEW,0
2026,Feb,NV,PDL,PHYSICAL,NEW,0
2026,Feb,NV,PDL,PHYSICAL,NON_NEW,0
2026,Feb,NV,PDL,PHYSICAL,,0
2026,Feb,NV,PDL,UNKNOWN,,0
2026,Feb,OH,ILP,DIGITAL,NEW,230
2026,Feb,OH,ILP,DIGITAL,NON_NEW,1369
2026,Feb,OH,ILP,DIGITAL,,0
2026,Feb,OH,ILP,PHYSICAL,NEW,428
2026,Feb,OH,ILP,PHYSICAL,NON_NEW,4111
2026,Feb,OH,ILP,PHYSICAL,,-1
2026,Feb,OH,ILP,UNKNOWN,NEW,2
2026,Feb,OH,ILP,UNKNOWN,NON_NEW,-3
2026,Feb,OH,ILP,UNKNOWN,,-4
2026,Feb,OH,ILP,,NEW,0
2026,Feb,OH,ILP,,,0
2026,Feb,OH,PDL,DIGITAL,NON_NEW,0
2026,Feb,OH,PDL,PHYSICAL,NON_NEW,0
2026,Feb,OK,ILP,DIGITAL,NEW,182
2026,Feb,OK,ILP,DIGITAL,NON_NEW,699
2026,Feb,OK,ILP,DIGITAL,,0
2026,Feb,OK,ILP,PHYSICAL,NEW,389
2026,Feb,OK,ILP,PHYSICAL,NON_NEW,1586
2026,Feb,OK,ILP,PHYSICAL,,0
2026,Feb,OK,ILP,UNKNOWN,NEW,0
2026,Feb,OK,ILP,UNKNOWN,NON_NEW,1
2026,Feb,OK,ILP,UNKNOWN,,-2
2026,Feb,OK,PDL,PHYSICAL,NON_NEW,0
2026,Feb,RI,PDL,DIGITAL,NEW,43
2026,Feb,RI,PDL,DIGITAL,NON_NEW,1000
2026,Feb,RI,PDL,DIGITAL,,0
2026,Feb,RI,PDL,PHYSICAL,NEW,68
2026,Feb,RI,PDL,PHYSICAL,NON_NEW,5854
2026,Feb,RI,PDL,PHYSICAL,,0
2026,Feb,RI,PDL,UNKNOWN,NEW,0
2026,Feb,RI,PDL,UNKNOWN,NON_NEW,0
2026,Feb,RI,PDL,UNKNOWN,,0
2026,Feb,SC,PDL,DIGITAL,NEW,0
2026,Feb,SC,PDL,DIGITAL,NON_NEW,0
2026,Feb,SC,PDL,PHYSICAL,NEW,0
2026,Feb,SC,PDL,PHYSICAL,NON_NEW,0
2026,Feb,SC,PDL,PHYSICAL,,0
2026,Feb,SC,PDL,UNKNOWN,,0
2026,Feb,SC,PDL,,NON_NEW,0
2026,Feb,TN,ILP,DIGITAL,NON_NEW,0
2026,Feb,TN,ILP,PHYSICAL,NON_NEW,0
2026,Feb,TN,PDL,DIGITAL,NEW,0
2026,Feb,TN,PDL,DIGITAL,NON_NEW,50
2026,Feb,TN,PDL,DIGITAL,,0
2026,Feb,TN,PDL,PHYSICAL,NEW,0
2026,Feb,TN,PDL,PHYSICAL,NON_NEW,160
2026,Feb,TN,PDL,PHYSICAL,,0
2026,Feb,TN,PDL,UNKNOWN,,0
